,Output_gene,Input_gene,Func_sim_score,Func_assoc_terms,Pheno_sim_score,Pheno_assoc_terms,Gene_Gene_hit
117,MTA1,NHLRC1,0.3037974683544304,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'macromolecule catabolic process', 'metal ion binding', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'regulation of nitrogen compound metabolic process', 'positive regulation of macromolecule metabolic process', 'cellular catabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'protein modification by small protein conjugation or removal', 'proteasomal protein catabolic process', 'positive regulation of biological process', 'metabolic process', 'positive regulation of metabolic process', 'nitrogen compound metabolic process', 'cellular macromolecule biosynthetic process', 'positive regulation of protein ubiquitination', 'cellular metabolic process', 'cellular protein catabolic process', 'protein catabolic process', 'cellular protein modification process', 'regulation of cellular process', 'organonitrogen compound catabolic process', 'biosynthetic process', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'macromolecule modification', 'positive regulation of protein modification by small protein conjugation or removal', 'primary metabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'catabolic process', 'regulation of protein modification by small protein conjugation or removal', 'positive regulation of cellular metabolic process', 'modification-dependent protein catabolic process', 'regulation of gene expression', 'regulation of protein ubiquitination', 'cellular process', 'binding', 'positive regulation of cellular protein metabolic process', 'gene expression', 'positive regulation of nitrogen compound metabolic process', 'proteolysis', 'protein modification process', 'regulation of metabolic process', 'macromolecule metabolic process', 'organic substance biosynthetic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'cation binding', 'cellular biosynthetic process', 'protein ubiquitination', 'modification-dependent macromolecule catabolic process', 'regulation of biological process', 'proteolysis involved in cellular protein catabolic process', 'positive regulation of protein metabolic process', 'organic substance catabolic process', 'response to stress', 'macromolecule biosynthetic process', 'cellular protein metabolic process', 'protein modification by small protein conjugation', 'ion binding', 'cellular response to stress', 'ubiquitin-dependent protein catabolic process', 'organonitrogen compound metabolic process', 'protein binding']",,,
131,MTCP1,NHLRC1,0.35,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'protein binding', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'positive regulation of biological process', 'positive regulation of metabolic process', 'metabolic process', 'cellular metabolic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'catalytic activity', 'macromolecule modification', 'primary metabolic process', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'cellular process', 'regulation of transferase activity', 'binding', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'regulation of cellular protein metabolic process', 'phosphorus metabolic process', 'regulation of molecular function', 'kinase activity', 'regulation of biological process', 'cellular protein metabolic process', 'protein kinase activity', 'positive regulation of protein metabolic process', 'phosphorylation', 'regulation of kinase activity', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'positive regulation of nitrogen compound metabolic process']",,,
85,MUSK,NHLRC1,0.3253588516746411,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'localization', 'regulation of nitrogen compound metabolic process', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'protein localization to membrane', 'positive regulation of biological process', 'metabolic process', 'positive regulation of metabolic process', 'cellular metabolic process', 'cellular macromolecule biosynthetic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein localization', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'biosynthetic process', 'cellular localization', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'catalytic activity', 'macromolecule modification', 'primary metabolic process', 'protein localization', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'regulation of gene expression', 'cellular process', 'binding', 'positive regulation of cellular protein metabolic process', 'gene expression', 'positive regulation of nitrogen compound metabolic process', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'organic substance biosynthetic process', 'regulation of cellular protein metabolic process', 'cation binding', 'phosphorus metabolic process', 'cellular biosynthetic process', 'kinase activity', 'regulation of biological process', 'macromolecule localization', 'macromolecule biosynthetic process', 'cellular protein metabolic process', 'positive regulation of protein metabolic process', 'protein kinase activity', 'cellular macromolecule localization', 'phosphorylation', 'ion binding', 'metal ion binding', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'protein binding']",,,
179,JTB,NHLRC1,0.345679012345679,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'protein binding', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of primary metabolic process', 'regulation of protein modification process', 'positive regulation of biological process', 'positive regulation of metabolic process', 'metabolic process', 'cellular metabolic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'macromolecule modification', 'catalytic activity', 'primary metabolic process', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'cellular process', 'regulation of transferase activity', 'binding', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'regulation of cellular protein metabolic process', 'phosphorus metabolic process', 'regulation of molecular function', 'kinase activity', 'regulation of biological process', 'cellular protein metabolic process', 'protein kinase activity', 'positive regulation of protein metabolic process', 'phosphorylation', 'regulation of kinase activity', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'positive regulation of nitrogen compound metabolic process']",,,
222,HSPA4,NHLRC1,,,,,1.0
203,EDEM1,NHLRC1,0.30493273542600896,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'macromolecule catabolic process', 'regulation of protein metabolic process', 'localization', 'regulation of nitrogen compound metabolic process', 'ion binding', 'regulation of protein localization', 'positive regulation of macromolecule metabolic process', 'cellular catabolic process', 'organic substance metabolic process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'proteasomal protein catabolic process', 'positive regulation of biological process', 'metabolic process', 'positive regulation of metabolic process', 'nitrogen compound metabolic process', 'cellular metabolic process', 'regulation of localization', 'regulation of cellular protein localization', 'cellular protein localization', 'cellular protein catabolic process', 'protein catabolic process', 'cellular protein modification process', 'regulation of cellular process', 'organonitrogen compound catabolic process', 'cellular localization', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'catalytic activity', 'macromolecule modification', 'primary metabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'protein localization', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'catabolic process', 'positive regulation of cellular metabolic process', 'modification-dependent protein catabolic process', 'cellular process', 'binding', 'positive regulation of cellular protein metabolic process', 'positive regulation of nitrogen compound metabolic process', 'proteolysis', 'protein modification process', 'regulation of metabolic process', 'macromolecule metabolic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'cation binding', 'response to endoplasmic reticulum stress', 'regulation of biological process', 'macromolecule localization', 'modification-dependent macromolecule catabolic process', 'proteolysis involved in cellular protein catabolic process', 'positive regulation of protein metabolic process', 'organic substance catabolic process', 'response to stress', 'cellular macromolecule localization', 'cellular protein metabolic process', 'cellular response to stress', 'regulation of cellular localization', 'metal ion binding', 'ubiquitin-dependent protein catabolic process', 'organonitrogen compound metabolic process', 'protein binding']",,,
212,FBXO2,NHLRC1,0.363013698630137,"['cellular macromolecule metabolic process', 'regulation of cellular metabolic process', 'macromolecule catabolic process', 'regulation of protein metabolic process', 'regulation of nitrogen compound metabolic process', 'cellular catabolic process', 'organic substance metabolic process', 'regulation of primary metabolic process', 'regulation of protein modification process', 'ubiquitin-like protein transferase activity', 'protein modification by small protein conjugation or removal', 'proteasomal protein catabolic process', 'metabolic process', 'cellular metabolic process', 'ubiquitin-dependent protein catabolic process', 'cellular protein catabolic process', 'protein catabolic process', 'organonitrogen compound catabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'macromolecule modification', 'catalytic activity', 'primary metabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'transferase activity', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'catabolic process', 'regulation of protein modification by small protein conjugation or removal', 'modification-dependent protein catabolic process', 'regulation of protein ubiquitination', 'cellular process', 'binding', 'proteolysis', 'protein modification process', 'regulation of metabolic process', 'protein polyubiquitination', 'macromolecule metabolic process', 'regulation of cellular protein metabolic process', 'ubiquitin-protein transferase activity', 'protein ubiquitination', 'modification-dependent macromolecule catabolic process', 'regulation of biological process', 'cellular protein metabolic process', 'protein modification by small protein conjugation', 'organic substance catabolic process', 'proteolysis involved in cellular protein catabolic process', 'nitrogen compound metabolic process', 'organonitrogen compound metabolic process', 'catalytic activity, acting on a protein', 'protein binding']",,,
204,EDEM2,NHLRC1,0.3101851851851852,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'macromolecule catabolic process', 'regulation of protein metabolic process', 'localization', 'regulation of nitrogen compound metabolic process', 'ion binding', 'regulation of protein localization', 'positive regulation of macromolecule metabolic process', 'cellular catabolic process', 'organic substance metabolic process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'proteasomal protein catabolic process', 'positive regulation of biological process', 'metabolic process', 'positive regulation of metabolic process', 'nitrogen compound metabolic process', 'cellular metabolic process', 'regulation of localization', 'regulation of cellular protein localization', 'cellular protein localization', 'cellular protein catabolic process', 'protein catabolic process', 'cellular protein modification process', 'regulation of cellular process', 'organonitrogen compound catabolic process', 'cellular localization', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'catalytic activity', 'macromolecule modification', 'primary metabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'protein localization', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'catabolic process', 'positive regulation of cellular metabolic process', 'modification-dependent protein catabolic process', 'cellular process', 'binding', 'positive regulation of cellular protein metabolic process', 'proteolysis', 'protein modification process', 'regulation of metabolic process', 'macromolecule metabolic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'cation binding', 'response to endoplasmic reticulum stress', 'regulation of biological process', 'macromolecule localization', 'modification-dependent macromolecule catabolic process', 'proteolysis involved in cellular protein catabolic process', 'positive regulation of protein metabolic process', 'organic substance catabolic process', 'response to stress', 'cellular macromolecule localization', 'cellular protein metabolic process', 'cellular response to stress', 'regulation of cellular localization', 'metal ion binding', 'ubiquitin-dependent protein catabolic process', 'organonitrogen compound metabolic process', 'positive regulation of nitrogen compound metabolic process']",,,
270,EIF2B1,EPM2A,,,,,1.0
267,EPM2AIP1,EPM2A,,,,,1.0
205,ERP29,NHLRC1,0.3183856502242152,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'localization', 'regulation of nitrogen compound metabolic process', 'regulation of protein localization', 'regulation of protein kinase activity', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'positive regulation of biological process', 'metabolic process', 'positive regulation of metabolic process', 'cellular metabolic process', 'regulation of localization', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein localization', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'cellular localization', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'catalytic activity', 'macromolecule modification', 'primary metabolic process', 'protein localization', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'regulation of gene expression', 'cellular process', 'regulation of transferase activity', 'binding', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'gene expression', 'positive regulation of nitrogen compound metabolic process', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'response to endoplasmic reticulum stress', 'phosphorus metabolic process', 'regulation of molecular function', 'kinase activity', 'regulation of biological process', 'macromolecule localization', 'response to stress', 'positive regulation of protein metabolic process', 'protein kinase activity', 'cellular macromolecule localization', 'cellular protein metabolic process', 'phosphorylation', 'regulation of kinase activity', 'cellular response to stress', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'protein binding']",,,
206,ETAA1,NHLRC1,0.34574468085106386,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'protein binding', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'positive regulation of biological process', 'metabolic process', 'positive regulation of metabolic process', 'cellular metabolic process', 'cellular macromolecule biosynthetic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'biosynthetic process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'macromolecule modification', 'catalytic activity', 'primary metabolic process', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'cellular process', 'regulation of transferase activity', 'binding', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'organic substance biosynthetic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'phosphorus metabolic process', 'regulation of molecular function', 'cellular biosynthetic process', 'kinase activity', 'macromolecule biosynthetic process', 'regulation of biological process', 'response to stress', 'protein kinase activity', 'positive regulation of protein metabolic process', 'cellular protein metabolic process', 'phosphorylation', 'cellular response to stress', 'regulation of kinase activity', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'positive regulation of nitrogen compound metabolic process']",,,
207,FAF1,NHLRC1,0.3333333333333333,"['cellular macromolecule metabolic process', 'regulation of cellular metabolic process', 'macromolecule catabolic process', 'regulation of protein kinase activity', 'proteasomal protein catabolic process', 'transferase activity, transferring phosphorus-containing groups', 'cellular protein modification process', 'regulation of macromolecule metabolic process', 'primary metabolic process', 'modification-dependent protein catabolic process', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'macromolecule localization', 'modification-dependent macromolecule catabolic process', 'proteolysis involved in cellular protein catabolic process', 'positive regulation of protein metabolic process', 'protein kinase activity', 'ubiquitin-dependent protein catabolic process', 'positive regulation of nitrogen compound metabolic process', 'positive regulation of cellular process', 'positive regulation of macromolecule metabolic process', 'cellular catabolic process', 'regulation of protein modification process', 'cellular metabolic process', 'organonitrogen compound catabolic process', 'regulation of phosphorylation', 'protein localization', 'cellular process', 'binding', 'proteolysis', 'protein phosphorylation', 'response to stimulus', 'regulation of cellular protein metabolic process', 'cellular biosynthetic process', 'macromolecule biosynthetic process', 'localization', 'protein binding', 'regulation of nitrogen compound metabolic process', 'organic substance metabolic process', 'positive regulation of biological process', 'cellular macromolecule biosynthetic process', 'cellular protein catabolic process', 'protein catabolic process', 'regulation of cellular process', 'biosynthetic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'macromolecule modification', 'catalytic activity', 'cellular macromolecule catabolic process', 'biological regulation', 'transferase activity', 'catabolic process', 'regulation of gene expression', 'regulation of transferase activity', 'gene expression', 'protein modification process', 'macromolecule metabolic process', 'organic substance biosynthetic process', 'phosphorus metabolic process', 'regulation of molecular function', 'organic substance catabolic process', 'regulation of kinase activity', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'regulation of protein metabolic process', 'phosphate-containing compound metabolic process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'metabolic process', 'positive regulation of metabolic process', 'regulation of phosphorus metabolic process', 'regulation of phosphate metabolic process', 'positive regulation of cellular metabolic process', 'regulation of metabolic process', 'kinase activity', 'regulation of biological process', 'cellular protein metabolic process', 'phosphorylation', 'organonitrogen compound metabolic process', 'catalytic activity, acting on a protein', 'proteasome-mediated ubiquitin-dependent protein catabolic process']",,,
208,FAM129A,NHLRC1,0.32941176470588235,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of primary metabolic process', 'regulation of protein modification process', 'cellular response to stimulus', 'positive regulation of biological process', 'positive regulation of metabolic process', 'metabolic process', 'cellular metabolic process', 'cellular macromolecule biosynthetic process', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'biosynthetic process', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'regulation of phosphorylation', 'macromolecule modification', 'primary metabolic process', 'biological regulation', 'positive regulation of cellular metabolic process', 'regulation of gene expression', 'cellular process', 'binding', 'positive regulation of cellular protein metabolic process', 'gene expression', 'positive regulation of nitrogen compound metabolic process', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'organic substance biosynthetic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'response to endoplasmic reticulum stress', 'phosphorus metabolic process', 'cellular biosynthetic process', 'macromolecule biosynthetic process', 'regulation of biological process', 'response to stress', 'positive regulation of protein metabolic process', 'cellular protein metabolic process', 'phosphorylation', 'cellular response to stress', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'protein binding']",,,
209,FAM20A,NHLRC1,0.3048128342245989,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'protein binding', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'positive regulation of biological process', 'positive regulation of metabolic process', 'metabolic process', 'cellular metabolic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'catalytic activity', 'macromolecule modification', 'primary metabolic process', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'cellular process', 'regulation of transferase activity', 'binding', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'phosphorus metabolic process', 'regulation of molecular function', 'kinase activity', 'regulation of biological process', 'cellular protein metabolic process', 'positive regulation of protein metabolic process', 'protein kinase activity', 'phosphorylation', 'regulation of kinase activity', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'positive regulation of nitrogen compound metabolic process']",,,
210,FANCI,NHLRC1,0.31756756756756754,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'regulation of nitrogen compound metabolic process', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of primary metabolic process', 'regulation of protein modification process', 'cellular response to stimulus', 'protein modification by small protein conjugation or removal', 'positive regulation of biological process', 'metabolic process', 'positive regulation of metabolic process', 'cellular metabolic process', 'positive regulation of protein ubiquitination', 'cellular protein modification process', 'regulation of cellular process', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'macromolecule modification', 'positive regulation of protein modification by small protein conjugation or removal', 'primary metabolic process', 'biological regulation', 'regulation of protein modification by small protein conjugation or removal', 'positive regulation of cellular metabolic process', 'regulation of protein ubiquitination', 'cellular process', 'binding', 'positive regulation of cellular protein metabolic process', 'positive regulation of nitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'macromolecule metabolic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'protein ubiquitination', 'regulation of biological process', 'response to stress', 'positive regulation of protein metabolic process', 'cellular protein metabolic process', 'protein modification by small protein conjugation', 'cellular response to stress', 'nitrogen compound metabolic process', 'organonitrogen compound metabolic process', 'protein binding']",,,
211,FBXL5,NHLRC1,0.3836477987421384,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'macromolecule catabolic process', 'regulation of protein metabolic process', 'regulation of nitrogen compound metabolic process', 'cellular catabolic process', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of primary metabolic process', 'ubiquitin-like protein transferase activity', 'protein modification by small protein conjugation or removal', 'proteasomal protein catabolic process', 'positive regulation of biological process', 'positive regulation of metabolic process', 'metabolic process', 'nitrogen compound metabolic process', 'cellular metabolic process', 'cellular protein catabolic process', 'protein catabolic process', 'cellular protein modification process', 'regulation of cellular process', 'organonitrogen compound catabolic process', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'catalytic activity', 'macromolecule modification', 'primary metabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'transferase activity', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'catabolic process', 'positive regulation of cellular metabolic process', 'modification-dependent protein catabolic process', 'cellular process', 'binding', 'positive regulation of cellular protein metabolic process', 'positive regulation of nitrogen compound metabolic process', 'proteolysis', 'protein modification process', 'regulation of metabolic process', 'protein polyubiquitination', 'macromolecule metabolic process', 'ubiquitin-protein transferase activity', 'regulation of cellular protein metabolic process', 'cation binding', 'protein ubiquitination', 'modification-dependent macromolecule catabolic process', 'regulation of biological process', 'proteolysis involved in cellular protein catabolic process', 'positive regulation of protein metabolic process', 'organic substance catabolic process', 'cellular protein metabolic process', 'protein modification by small protein conjugation', 'ion binding', 'metal ion binding', 'ubiquitin-dependent protein catabolic process', 'organonitrogen compound metabolic process', 'catalytic activity, acting on a protein', 'protein binding']",,,
213,FBXO22,NHLRC1,0.31683168316831684,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'macromolecule catabolic process', 'regulation of protein metabolic process', 'localization', 'regulation of nitrogen compound metabolic process', 'positive regulation of macromolecule metabolic process', 'cellular catabolic process', 'organic substance metabolic process', 'regulation of primary metabolic process', 'ubiquitin-like protein transferase activity', 'protein modification by small protein conjugation or removal', 'proteasomal protein catabolic process', 'positive regulation of biological process', 'cellular response to stimulus', 'metabolic process', 'nitrogen compound metabolic process', 'positive regulation of metabolic process', 'cellular metabolic process', 'cellular protein catabolic process', 'protein catabolic process', 'cellular protein modification process', 'regulation of cellular process', 'organonitrogen compound catabolic process', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'catalytic activity', 'macromolecule modification', 'primary metabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'transferase activity', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'catabolic process', 'positive regulation of cellular metabolic process', 'modification-dependent protein catabolic process', 'cellular process', 'binding', 'positive regulation of cellular protein metabolic process', 'positive regulation of nitrogen compound metabolic process', 'proteolysis', 'protein modification process', 'regulation of metabolic process', 'protein polyubiquitination', 'macromolecule metabolic process', 'response to stimulus', 'ubiquitin-protein transferase activity', 'regulation of cellular protein metabolic process', 'protein ubiquitination', 'modification-dependent macromolecule catabolic process', 'regulation of biological process', 'proteolysis involved in cellular protein catabolic process', 'positive regulation of protein metabolic process', 'organic substance catabolic process', 'response to stress', 'cellular protein metabolic process', 'protein modification by small protein conjugation', 'cellular response to stress', 'cellular localization', 'ubiquitin-dependent protein catabolic process', 'organonitrogen compound metabolic process', 'catalytic activity, acting on a protein', 'protein binding']",,,
232,HSP90AA1,NHLRC1,,,,,1.0
259,FBXO30,EPM2A,,,,,1.0
214,FBXO4,NHLRC1,0.35390946502057613,"['cellular macromolecule metabolic process', 'regulation of cellular metabolic process', 'macromolecule catabolic process', 'proteasomal protein catabolic process', 'transferase activity, transferring phosphorus-containing groups', 'cellular protein modification process', 'regulation of macromolecule metabolic process', 'positive regulation of protein modification by small protein conjugation or removal', 'primary metabolic process', 'regulation of protein modification by small protein conjugation or removal', 'modification-dependent protein catabolic process', 'positive regulation of cellular protein metabolic process', 'ubiquitin-protein transferase activity', 'protein ubiquitination', 'macromolecule localization', 'modification-dependent macromolecule catabolic process', 'proteolysis involved in cellular protein catabolic process', 'positive regulation of protein metabolic process', 'ubiquitin-dependent protein catabolic process', 'positive regulation of nitrogen compound metabolic process', 'positive regulation of cellular process', 'positive regulation of macromolecule metabolic process', 'cellular catabolic process', 'regulation of protein modification process', 'cellular metabolic process', 'regulation of localization', 'organonitrogen compound catabolic process', 'protein localization', 'cellular process', 'binding', 'proteolysis', 'response to stimulus', 'regulation of cellular protein metabolic process', 'cellular biosynthetic process', 'macromolecule biosynthetic process', 'localization', 'protein binding', 'regulation of nitrogen compound metabolic process', 'regulation of protein localization', 'organic substance metabolic process', 'positive regulation of biological process', 'cellular macromolecule biosynthetic process', 'positive regulation of protein ubiquitination', 'cellular protein localization', 'cellular protein catabolic process', 'protein catabolic process', 'regulation of cellular process', 'biosynthetic process', 'protein metabolic process', 'macromolecule modification', 'catalytic activity', 'cellular macromolecule catabolic process', 'biological regulation', 'transferase activity', 'catabolic process', 'regulation of gene expression', 'gene expression', 'protein modification process', 'protein polyubiquitination', 'macromolecule metabolic process', 'organic substance biosynthetic process', 'response to stress', 'organic substance catabolic process', 'regulation of cellular localization', 'nitrogen compound metabolic process', 'cellular macromolecule localization', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'regulation of primary metabolic process', 'ubiquitin-like protein transferase activity', 'protein modification by small protein conjugation or removal', 'cellular response to stimulus', 'metabolic process', 'positive regulation of metabolic process', 'regulation of cellular protein localization', 'positive regulation of cellular metabolic process', 'regulation of protein ubiquitination', 'regulation of metabolic process', 'regulation of biological process', 'cellular protein metabolic process', 'protein modification by small protein conjugation', 'cellular response to stress', 'cellular localization', 'organonitrogen compound metabolic process', 'catalytic activity, acting on a protein', 'proteasome-mediated ubiquitin-dependent protein catabolic process']",,,
