drug_concept_id,personCnt,concept_name
40243299,2,Alanine 5.4 MG/ML / Arginine 12 MG/ML / Aspartate 3.2 MG/ML / Cysteine 0.24 MG/ML / Glutamate 5 MG/ML / Glycine 3.6 MG/ML / Histidine 4.8 MG/ML / Isoleucine 8.2 MG/ML / Leucine 1.4 MG/ML / Lysine 1.2 MG/ML / Methionine 3.4 MG/ML / Phenylalanine 4.8 MG/ML
40224915,2,Doxepin Hydrochloride 75 MG Oral Capsule
40184722,2,Loperamide Hydrochloride 2 MG / Simethicone 125 MG Oral Tablet
40177238,2,12 HR Oxymorphone Hydrochloride 10 MG Extended Release Oral Tablet
40173443,2,200 ACTUAT Beclomethasone Dipropionate 0.084 MG/ACTUAT Metered Dose Inhaler [Vanceril]
742655,2,Chloral Hydrate 100 MG/ML Oral Solution
927970,2,hydrocortisone acetate 10 MG/ML / Pramoxine hydrochloride 10 MG/ML Rectal Foam
974830,2,Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Hyzaar 50/12.5]
19034583,2,Methylergonovine 0.2 MG Oral Tablet [Methergine]
19018880,2,Clotrimazole 100 MG Vaginal Tablet
19023560,2,hydroxyurea 200 MG Oral Capsule
19011192,2,torsemide 10 MG/ML Injectable Solution
1797513,2,Ciprofloxacin
1799158,2,Oseltamivir 30 MG Oral Capsule [Tamiflu]
1636871,2,testosterone cypionate 100 MG/ML Injectable Solution
19123600,2,Amoxicillin 50 MG/ML / Clavulanate 12.5 MG/ML Oral Suspension [Augmentin]
19102567,2,Amlodipine 10 MG / atorvastatin 80 MG Oral Tablet
19126544,2,Penicillin
40171675,2,Benazepril hydrochloride 40 MG Oral Tablet
40223160,2,2 ML Midazolam 1 MG/ML Prefilled Syringe
40232418,2,Diphenhydramine Hydrochloride 0.02 MG/MG Topical Gel
40233211,2,120 ACTUAT Triamcinolone Acetonide 0.055 MG/ACTUAT Nasal Inhaler [Nasacort]
40235281,2,24 HR Methylphenidate Hydrochloride 40 MG Extended Release Oral Capsule
44818343,2,Calcium Citrate 2376 MG Effervescent Oral Tablet [Citracal]
40226299,2,Sodium Chloride 0.0342 MEQ/ML Nasal Spray
40235259,2,8 HR Methylphenidate Hydrochloride 10 MG Extended Release Oral Tablet [Methylin]
40244122,2,Aspirin 8.33 MG/ML / Citric Acid 16.7 MG/ML / Sodium Bicarbonate 0.39 MEQ/ML Oral Solution
19134063,2,testosterone enanthate 200 MG/ML Injectable Solution
40160998,2,1 ML Enoxaparin sodium 150 MG/ML Prefilled Syringe [Lovenox]
40165785,2,Enalapril Maleate 5 MG / Hydrochlorothiazide 12.5 MG Oral Tablet
43526136,2,Dexamethasone sodium phosphate 24 MG/ML Injectable Solution
19006965,2,Hydrocortisone 20 MG Oral Tablet [Hydrocortone]
1517151,2,Desmopressin Acetate 0.1 MG/ML Nasal Solution [DDAVP]
19127422,2,Carisoprodol 250 MG Oral Tablet
19130998,2,PEG-3350 60 MG/ML / Potassium Chloride 0.01 MEQ/ML / Sodium Bicarbonate 0.02 MEQ/ML / Sodium Chloride 0.02 MEQ/ML / sodium sulfite 5.68 MG/ML Oral Solution
19132870,2,24 HR Fesoterodine Fumarate 8 MG Extended Release Oral Tablet
19075728,2,Codeine 2 MG/ML / Promethazine 1.25 MG/ML Oral Solution
19077218,2,exemestane 25 MG Oral Tablet
917836,2,Benzocaine 0.2 MG/MG Oral Paste
1869208,2,NULL
1396401,2,ferrous sulfate 44 MG/ML Oral Solution [Feosol]
19027836,2,ferrous sulfate 250 MG Oral Tablet
19028936,2,telmisartan 80 MG Oral Tablet
19030576,2,Glyburide 2.5 MG Oral Tablet [Micronase]
19010806,2,Adenosine 3 MG/ML Injectable Solution [Adenoscan]
1549218,2,"Estrogens, Conjugated (USP) 0.625 MG/ML Vaginal Cream [Premarin]"
1749301,2,Ethambutol
1735948,2,rifaximin 200 MG Oral Tablet
19080093,2,Ibuprofen 50 MG Chewable Tablet
19128193,2,erythromycin lactobionate 50 MG/ML Injectable Solution [Erythrocin Lactobionate]
40045181,2,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Diovan HCT]
40171562,2,Amlodipine 5 MG / Benazepril hydrochloride 40 MG Oral Capsule
40239531,2,Dextromethorphan Hydrobromide 4 MG/ML / Guaifenesin 80 MG/ML Oral Solution
40223488,2,Cholecalciferol 50000 UNT Wafer
40223588,2,Sulfacetamide Sodium 100 MG/ML / Sulfur 50 MG/ML Medicated Liquid Soap
40226378,2,aliskiren 150 MG / Hydrochlorothiazide 12.5 MG Oral Tablet
40232414,2,Diphenhydramine Hydrochloride 0.01 MG/MG Topical Gel
42801035,2,Molindone Hydrochloride 5 MG Oral Tablet
40166701,2,Cyproheptadine hydrochloride 0.4 MG/ML Oral Solution [Periactin]
40164962,2,Megestrol Acetate 20 MG Oral Tablet
1167322,2,Allopurinol
1370109,2,Sotalol
19074244,2,Biotin 5 MG Oral Capsule
19074979,2,Cefuroxime 125 MG Oral Tablet
1836975,2,Tetracycline 500 MG Oral Tablet
1595912,2,Ascorbic Acid 125 MG / Ferrous fumarate 200 MG Delayed Release Oral Tablet
19042863,2,Quinine 260 MG Oral Tablet [Quinamm]
19019699,2,Rifabutin 150 MG Oral Capsule
19020367,2,Dimenhydrinate 50 MG Oral Tablet
1728604,2,1 ML penicillin G benzathine 600000 UNT/ML Prefilled Syringe [Bicillin L-A]
19079088,2,Nizatidine 150 MG Oral Capsule
19075344,2,Cilastatin 2.5 MG/ML / Imipenem 2.5 MG/ML Injectable Solution
19095164,2,Cholecalciferol
19123233,2,atomoxetine 80 MG Oral Capsule
714785,2,Amphetamine
947707,2,podofilox 0.005 MG/MG Topical Gel
1711792,2,Dapsone 25 MG Oral Tablet
40242070,2,Dextromethorphan Hydrobromide 20 MG / Guaifenesin 400 MG Oral Tablet
43532150,2,Prolactin
40234164,2,Tetrahydrozoline hydrochloride 0.5 MG/ML Ophthalmic Solution
40226551,2,hydrocortisone acetate 5 MG/ML / Lidocaine Hydrochloride 30 MG/ML Rectal Cream
19128049,2,{21 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ortho-Cyclen 28 Day]
43012037,2,Chlorpheniramine Maleate 4 MG Oral Tablet [Chlor-Trimeton]
19133331,2,Mefenamic Acid 250 MG Oral Capsule
717165,2,Neostigmine Methylsulfate 0.5 MG/ML Injectable Solution
1387452,2,Folic Acid 0.8 MG Oral Tablet
1549111,2,"Estrogens, Conjugated (USP) 25 MG Injection [Premarin]"
1167365,2,Allopurinol 500 MG Injection
1309070,2,Minoxidil 2.5 MG Oral Tablet
19044589,2,Cyclophosphamide 50 MG Oral Tablet [Cytoxan]
19035280,2,Paromomycin 250 MG Oral Capsule [Humatin]
40161131,2,Capsaicin 0.00025 MG/MG / Menthol 0.0125 MG/MG Medicated Patch
40177048,2,200 ACTUAT Metaproterenol Sulfate 0.65 MG/ACTUAT Metered Dose Inhaler [Alupent]
40173472,2,24 HR Hydromorphone Hydrochloride 8 MG Extended Release Oral Tablet
40239545,2,24 HR desloratadine 5 MG / Pseudoephedrine sulfate 240 MG Extended Release Oral Tablet
40235276,2,24 HR Methylphenidate Hydrochloride 30 MG Extended Release Oral Capsule
1557312,2,Alendronate 10 MG Oral Tablet
1501492,2,thyroid (USP) 30 MG Oral Tablet
1517768,2,paricalcitol 0.001 MG Oral Capsule
992591,2,Chlorothiazide 250 MG Oral Tablet
778476,2,tizanidine 4 MG Oral Tablet [Zanaflex]
778503,2,tizanidine 6 MG Oral Capsule
19115162,2,Hydrocortisone 5 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML Topical Cream
19068900,2,MYCOPHENOLATE
19080100,2,Triiodothyronine 0.005 MG Oral Tablet
19077215,2,Etoposide 20 MG/ML Injectable Solution
19078496,1,Indinavir 200 MG Oral Capsule
19078553,1,"insulin pork, isophane 100 UNT/ML Injectable Suspension [NPH Iletin II]"
19121303,1,nepafenac 1 MG/ML Ophthalmic Suspension
19112949,1,Iloprost 0.01 MG/ML Inhalant Solution
19023301,1,zolmitriptan 2.5 MG Oral Tablet
19020100,1,Bisacodyl 10 MG Enema
1750501,1,Clarithromycin 250 MG Oral Tablet
1741309,1,terbinafine
706239,1,9 HR Methylphenidate 1.67 MG/HR Transdermal Patch
700496,1,Thiothixene 2 MG Oral Capsule
735394,1,Phentermine Hydrochloride 18.8 MG Oral Capsule
938205,1,Camphor
43013188,1,ponatinib 45 MG Oral Tablet
43013656,1,Hydrocortisone butyrate 0.001 MG/MG Topical Ointment
43013915,1,alogliptin 25 MG / pioglitazone 15 MG Oral Tablet
43526426,1,dimethyl fumarate 120 MG Delayed Release Oral Capsule
45892635,1,nivolumab 10 MG/ML Injectable Solution [Opdivo]
40175537,1,Amylases 70000 UNT / Endopeptidases 40000 UNT / Lipase 16800 UNT Delayed Release Oral Capsule
40232568,1,Ibuprofen 400 MG / Oxycodone Hydrochloride 5 MG Oral Tablet
19132201,1,Benzocaine 50 MG/ML Mucosal Spray
19133205,1,{4 (Bisacodyl 5 MG Delayed Release Oral Tablet) / 1 (2000 ML) (POLYETHYLENE GLYCOL 3350 105 MG/ML / Potassium Chloride 0.00497 MEQ/ML / Sodium Bicarbonate 0.017 MEQ/ML / Sodium Chloride 0.0479 MEQ/ML Oral Solution [Halflytely]) } Pack [HalfLytely and Bisa
40166677,1,telavancin 15 MG/ML Injectable Solution
40171825,1,Zinc Oxide 0.13 MG/MG Topical Ointment
19038188,1,Tretinoin 0.25 MG/ML Topical Cream [Retin-A]
19038190,1,Tretinoin 1 MG/ML Topical Cream [Retin-A]
19031570,1,Clotrimazole 10 MG Oral Lozenge [Mycelex Troches]
19098352,1,bosentan 62.5 MG Oral Tablet [Tracleer]
19078434,1,Hyoscyamine 0.375 MG Extended Release Capsule
19075422,1,Clarithromycin 50 MG/ML Oral Suspension
19069223,1,liotrix
19006902,1,Mebendazole 100 MG Chewable Tablet
1776684,1,Ceftazidime
1317675,1,telmisartan 20 MG Oral Tablet
1326348,1,Digoxin 0.5 MG Oral Tablet
990043,1,lanthanum carbonate 500 MG Chewable Tablet [Fosrenol]
1500211,1,Medroxyprogesterone
1501496,1,thyroid (USP) 60 MG Oral Tablet
715259,1,duloxetine
735130,1,Atropine 0.00388 MG/ML / Hyoscyamine 0.0208 MG/ML / Phenobarbital 3.24 MG/ML / Scopolamine 0.0013 MG/ML Oral Solution [Donnatal]
789580,1,Carbidopa 10 MG / Levodopa 100 MG Oral Tablet
938118,1,selenium sulfide 22.5 MG/ML Topical Foam
942866,1,Benzocaine 0.02 MG/MG / trimethobenzamide 200 MG Rectal Suppository
19132180,1,Sodium Chloride 0.513 MEQ/ML Nasal Solution
19132746,1,Iron Carbonyl 225 MG Oral Tablet
19124358,1,aripiprazole 10 MG Disintegrating Oral Tablet
19126615,1,Azithromycin 10 MG/ML Ophthalmic Solution
19126932,1,ambrisentan 10 MG Oral Tablet [Letairis]
19127264,1,Doxycycline Monohydrate 150 MG Oral Capsule
40173876,1,Pyridostigmine Bromide 180 MG Extended Release Oral Tablet
40174914,1,Levothyroxine Sodium 0.088 MG Oral Tablet [Synthroid]
40182266,1,methenamine hippurate 1000 MG Oral Tablet [Hiprex]
40164501,1,Clobetasol Propionate 0.0005 MG/MG Topical Gel
43532348,1,Ethinyl Estradiol 0.02 MG / norethindrone acetate 1 MG Chewable Tablet
40222578,1,Esomeprazole 20 MG / Naproxen 500 MG Delayed Release Oral Tablet
40222846,1,Memantine hydrochloride 2 MG/ML Oral Solution
40243870,1,Fluocinolone Acetonide 0.1 MG/ML Topical Oil
42708722,1,Aluminum Hydroxide 13.3 MG/ML / Diphenhydramine Hydrochloride 0.844 MG/ML / Lidocaine Hydrochloride 6.75 MG/ML / Magnesium Hydroxide 13.3 MG/ML / Simethicone 1.33 MG/ML Mouthwash
42707686,1,raltegravir 100 MG Chewable Tablet
19135608,1,Desmopressin Acetate 0.1 MG/ML Nasal Solution
40177140,1,0.2 ML Dalteparin Sodium 12500 UNT/ML Prefilled Syringe
40184971,1,Metaproterenol Sulfate 50 MG/ML Inhalant Solution [Metaprel]
40165265,1,selegiline hydrochloride 1.25 MG Disintegrating Oral Tablet
40166051,1,sevelamer carbonate 26.7 MG/ML Oral Suspension
40224293,1,Clozapine 150 MG Disintegrating Oral Tablet
40222575,1,Esomeprazole 20 MG / Naproxen 375 MG Delayed Release Oral Tablet
40222975,1,2 ML Orphenadrine Citrate 30 MG/ML Injection
40234839,1,vilazodone hydrochloride 10 MG Oral Tablet [Viibryd]
40238933,1,Rilpivirine 25 MG Oral Tablet [Edurant]
44785829,1,dapagliflozin
42707819,1,Acetaminophen 325 MG / Dextromethorphan Hydrobromide 15 MG / Pseudoephedrine Hydrochloride 30 MG Oral Capsule
1713957,1,Nafcillin 100 MG/ML Injectable Solution
1133201,1,Buprenorphine
1731598,1,drotrecogin alfa 2 MG/ML Injectable Solution
965748,1,Scopolamine
997961,1,Clindamycin 10 MG/ML Topical Foam
1113731,1,Aspirin 325 MG / Oxycodone Hydrochloride 4.84 MG Oral Tablet
900029,1,Cascara sagrada 1000 MG/ML Oral Solution
907013,1,Metolazone
935457,1,resorcinol 20 MG/ML / Sulfur 50 MG/ML Topical Lotion
19126341,1,Dextromethorphan 25 MG / Guaifenesin 600 MG Extended Release Oral Tablet
19076080,1,Demecarium 1.25 MG/ML Ophthalmic Solution
19074694,1,Carbamazepine 20 MG/ML Oral Suspension
19047693,1,sildenafil 50 MG Oral Tablet [Viagra]
19049422,1,Potassium Chloride 8 MEQ Extended Release Oral Capsule
1774536,1,Cefotaxime 330 MG/ML Injectable Solution [Claforan]
19003084,1,Ciprofloxacin 3 MG/ML Ophthalmic Solution [Ciloxan]
1789276,1,gatifloxacin
19019896,1,Triamcinolone 0.00025 MG/MG Topical Ointment
19076134,1,Dexamethasone 1 MG/ML / Tobramycin 3 MG/ML Ophthalmic Suspension
19048308,1,iloperidone 2 MG Oral Tablet
19057999,1,Ofloxacin 40 MG/ML Injectable Solution
19027834,1,Riboflavin 50 MG Oral Tablet
19043310,1,Salicylic Acid 170 MG/ML Topical Solution [Wart-Off Treatment]
1386990,1,Labetalol 200 MG Oral Tablet
1583730,1,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta]
1316265,1,sildenafil 100 MG Oral Tablet [Viagra]
1153703,1,Propoxyphene Hydrochloride 65 MG Oral Capsule [Darvon]
984235,1,Isotretinoin 10 MG Oral Capsule
951530,1,calcium acetate 667 MG Oral Capsule
705157,1,lamotrigine 50 MG Disintegrating Oral Tablet
717607,1,Desvenlafaxine
919609,1,Gentamicin Sulfate (USP) 0.003 MG/MG Ophthalmic Ointment [Gentak]
40163275,1,Perindopril Erbumine 8 MG Oral Tablet
40166166,1,Atovaquone 250 MG / proguanil hydrochloride 100 MG Oral Tablet [Malarone]
19123112,1,Polysaccharide iron complex 60 MG Oral Capsule
19102556,1,alosetron 0.5 MG Oral Tablet
19095136,1,Dexamethasone 0.75 MG Oral Tablet
42800850,1,Hydrochlorothiazide 25 MG / Moexipril hydrochloride 15 MG Oral Tablet
40227083,1,Lidocaine Hydrochloride 25 MG/ML Topical Solution
44818395,1,Ascorbic Acid 35 MG/ML / Vitamin A 750 UNT/ML / Vitamin D 400 UNT/ML Oral Solution [Tri-Vi-Sol]
40235288,1,24 HR Methylphenidate Hydrochloride 60 MG Extended Release Oral Capsule
40224823,1,norethindrone acetate 5 MG Oral Tablet [Aygestin]
40173452,1,80 ACTUAT Beclomethasone Dipropionate 0.042 MG/ACTUAT Metered Dose Inhaler
42902027,1,Dexchlorpheniramine maleate 0.4 MG/ML / Hydrocodone Bitartrate 0.8 MG/ML / Phenylephrine Hydrochloride 1 MG/ML Oral Solution
43525972,1,Amylases 180000 UNT / Endopeptidases 114000 UNT / Lipase 36000 UNT Delayed Release Oral Capsule
40107554,1,Chloride Ion 0.035 MEQ/ML / Citrate 0.03 MEQ/ML / Glucose 25 MG/ML / Potassium 0.02 MEQ/ML / Sodium 0.045 MEQ/ML Oral Solution
40160948,1,Enoxaparin sodium 100 MG/ML Injectable Solution
40162437,1,24 HR Propranolol Hydrochloride 60 MG Extended Release Oral Capsule [Inderal]
19102221,1,Atazanavir 150 MG Oral Capsule
19080829,1,100 ML Tobramycin 0.8 MG/ML Injection
19071256,1,Somatropin 8.8 MG/ML Injectable Solution
19071455,1,dofetilide 0.25 MG Oral Capsule [Tikosyn]
19077153,1,Ethambutol 400 MG Oral Tablet
19079493,1,Scopolamine 2.5 MG/ML Ophthalmic Solution
19079243,1,Pergolide 1 MG Oral Tablet
1738723,1,Doxycycline 75 MG Oral Tablet
1550004,1,Ethinyl Estradiol 0.02 MG / Levonorgestrel 0.09 MG Oral Tablet
1585150,1,0.25 ML Somatropin 3.2 MG/ML Prefilled Syringe [Genotropin]
19022705,1,Simethicone 12.5 MG/ML Oral Solution
19033651,1,Isosorbide Dinitrate 40 MG Oral Tablet [Sorbitrate]
19028821,1,Acetaminophen 160 MG / Aspirin 230 MG / Caffeine 33 MG Oral Tablet
19076136,1,Dexamethasone 0.1 MG/ML Oral Solution
19076803,1,Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet
19037527,1,Scopolamine 2.5 MG/ML Ophthalmic Solution [Isopto Hyoscine]
19068730,1,Progesterone 100 MG Oral Capsule [Prometrium]
1363091,1,24 HR Doxazosin 8 MG Extended Release Oral Tablet
1311801,1,Daunorubicin 5 MG/ML Injectable Solution [Cerubidine]
918371,1,Benzoyl Peroxide 0.07 MG/MG Topical Gel
800934,1,Clozapine 25 MG Disintegrating Oral Tablet
700325,1,Thioridazine 25 MG Oral Tablet
703252,1,24 HR paliperidone 6 MG Extended Release Oral Tablet [Invega]
1763845,1,Griseofulvin 25 MG/ML Oral Suspension
1710447,1,Cycloserine 250 MG Oral Capsule
1724944,1,Didanosine 400 MG Delayed Release Oral Capsule
1395619,1,Chondroitin Sulfates 400 MG / Glucosamine hydrochloride 500 MG Oral Tablet
1550775,1,prednisolone 1 MG/ML Oral Solution
1237058,1,Theophylline 300 MG Oral Tablet
1304049,1,5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]
1319904,1,24 HR Nisoldipine 30 MG Extended Release Oral Tablet
1326013,1,Isradipine 2.5 MG Oral Capsule
529079,1,"0.5 ML L1 protein, Human papillomavirus type 11 Vaccine 0.08 MG/ML / L1 protein, Human papillomavirus type 16 Vaccine 0.08 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.04 MG/ML / L1 protein, Human papillomavirus type 6 Vaccine 0.04 MG/ML Inj"
713133,1,Amoxapine 50 MG Oral Tablet
901656,1,Menthol
904546,1,Triamterene 50 MG Oral Capsule
908951,1,Betamethasone 0.0005 MG/MG / calcipotriene 0.00005 MG/MG Topical Ointment
1137011,1,Ketorolac 5 MG/ML Ophthalmic Solution
966282,1,Selenium
920458,1,Betamethasone
19077250,1,Fentanyl 0.2 MG Oral Lozenge
19123210,1,desloratadine 0.5 MG/ML Oral Solution
19104826,1,Zinc Oxide 0.2 MG/MG Paste
19029475,1,Desonide 0.0005 MG/MG Topical Ointment [Tridesilon]
19007333,1,Methotrexate 10 MG Oral Tablet
19021637,1,Ciprofloxacin 100 MG Oral Tablet
19034048,1,Indomethacin 5 MG/ML Oral Suspension [Indocin]
43560435,1,24 HR topiramate 50 MG Extended Release Oral Capsule
45774639,1,vedolizumab
40168575,1,Benzoyl Peroxide 0.025 MG/MG / clindamycin phosphate 0.012 MG/MG Topical Gel
40174498,1,risedronate sodium 5 MG Oral Tablet
40176738,1,Dicyclomine Hydrochloride 2 MG/ML Oral Solution
40237774,1,Salicylic Acid 275 MG/ML Topical Solution
40238424,1,Nefazodone hydrochloride 200 MG Oral Tablet [Serzone]
40227142,1,Lidocaine Hydrochloride 8 MG/ML Injectable Solution
40224638,1,Sulfacetamide Sodium 100 MG/ML Medicated Liquid Soap
40181425,1,20 ML amphotericin B liposomal 5 MG/ML Injection [Abelcet]
40173420,1,180 ACTUAT Beclomethasone Dipropionate 0.042 MG/ACTUAT Nasal Inhaler
40162928,1,Chlorpheniramine 0.4 MG/ML / Hydrocodone Bitartrate 0.334 MG/ML / Phenylephrine 1 MG/ML Oral Solution
40164523,1,Clobetasol Propionate 0.5 MG/ML Topical Lotion
40165359,1,Trimethobenzamide hydrochloride 100 MG/ML Injectable Solution
40176755,1,Diethylpropion Hydrochloride 25 MG Oral Tablet
19123125,1,paricalcitol 0.001 MG Oral Capsule [Zemplar]
19130211,1,Vancomycin 7 MG/ML Injectable Solution
19136034,1,Primidone 250 MG Oral Tablet
19102478,1,Calcium Carbonate 250 MG / Simethicone 62.5 MG Oral Capsule
19077633,1,Gentian Violet 10 MG/ML Topical Solution
19077735,1,Gramicidin 0.025 MG/ML / Neomycin 1.75 MG/ML / Polymyxin B 10000 UNT/ML Ophthalmic Solution
1585231,1,1.5 ML Somatropin 6.67 MG/ML Prefilled Syringe
1717327,1,Ampicillin
19018846,1,Chloral Hydrate 500 MG Rectal Suppository
19009554,1,Rabbit anti-human T-lymphocyte globulin 5 MG/ML Injectable Solution [Thymoglobulin]
19058279,1,Purified Protein Derivative of Tuberculin 50 UNT/ML Injectable Solution
19068250,1,Fentanyl 1.6 MG Oral Lozenge [Actiq]
19074098,1,Benzoyl Peroxide 0.1 MG/MG Medicated Bar Soap
981709,1,dorzolamide
1107962,1,Loratadine 1 MG/ML Oral Solution [Claritin]
586325,1,"diphtheria toxoid vaccine, inactivated 0.05 MG/ML / Haemophilus capsular oligosaccharide 0.02 MG/ML Injectable Suspension [HibTITER]"
923717,1,Omeprazole 2.67 MG/ML Oral Suspension
1301153,1,Melatonin 2.5 MG Oral Capsule
1341238,1,Terazosin
1153247,1,Promethazine 1.25 MG/ML Oral Solution [Phenergan]
1154349,1,Albuterol 2 MG Oral Tablet
1518013,1,Niacin 250 MG Extended Release Oral Capsule
40223196,1,Acetaminophen 325 MG / Caffeine 50 MG / Phenyltoloxamine citrate 20 MG / salicylamide 250 MG Oral Capsule
40223547,1,Quinine Sulfate 260 MG Oral Tablet
40221590,1,Codeine Phosphate 10 MG / Guaifenesin 300 MG Oral Tablet
40238168,1,loteprednol etabonate 0.005 MG/MG Ophthalmic Ointment
42800641,1,Cyclopentolate hydrochloride 5 MG/ML Ophthalmic Solution [Cyclogyl]
42901870,1,Dextromethorphan Hydrobromide 15 MG / Guaifenesin 400 MG / Pseudoephedrine Hydrochloride 45 MG Oral Tablet
40169046,1,Flecainide Acetate 100 MG Oral Tablet
40163885,1,1 ML paliperidone palmitate 156 MG/ML Prefilled Syringe [Invega]
40163968,1,24 HR galantamine hydrobromide 24 MG Extended Release Oral Capsule
19133919,1,chlorhexidine gluconate 40 MG/ML Medicated Liquid Soap [Betasept]
19098236,1,Amylases 30000 UNT / Endopeptidases 30000 UNT / Lipase 8000 UNT Oral Tablet [Viokase]
19077214,1,24 HR Etodolac 600 MG Extended Release Oral Tablet
19124142,1,vinorelbine 10 MG/ML Injectable Solution
19127182,1,1 ML Leuprolide 3.75 MG/ML Prefilled Syringe
19128084,1,selenium sulfide 25 MG/ML Medicated Shampoo [Selsun Blue]
19131245,1,Calcium Chloride 0.23 MEQ/ML / Magnesium Chloride 0.53 MEQ/ML / Potassium Chloride 0.1 MEQ/ML / Sodium Acetate 1.48 MEQ/ML / Sodium Chloride 0.27 MEQ/ML Injectable Solution
19076176,1,Dexrazoxane 10 MG/ML Injectable Solution
1703749,1,Acyclovir 200 MG Oral Capsule [Zovirax]
1799160,1,Oseltamivir 45 MG Oral Capsule
1736890,1,linezolid 20 MG/ML Oral Suspension
1524676,1,zoledronic acid 0.8 MG/ML Injectable Solution [Zometa]
1360409,1,Glucosamine 750 MG Oral Tablet
1344050,1,Epinephrine 1 MG/ML Nasal Solution
902740,1,Tobramycin 0.003 MG/MG Ophthalmic Ointment
961047,1,Ranitidine
752094,1,Prochlorperazine 5 MG Rectal Suppository
1502829,1,nateglinide 120 MG Oral Tablet
1126683,1,Hydromorphone 4 MG Oral Tablet
1309190,1,Mitoxantrone 2 MG/ML Injectable Solution
940539,1,sulconazole 10 MG/ML Topical Solution
943118,1,trolamine salicylate 100 MG/ML Topical Lotion
1708750,1,20 ACTUAT Zanamivir 5 MG/ACTUAT Dry Powder Inhaler
1787123,1,maraviroc 150 MG Oral Tablet
19022827,1,Iron Carbonyl 50 MG Oral Tablet
19077057,1,estradiol valerate 20 MG/ML Injectable Solution
19077089,1,"synthetic conjugated estrogens, A 0.625 MG Oral Tablet"
19075635,1,Coal Tar 5 MG/ML Medicated Shampoo
19075010,1,Cephalexin 25 MG/ML Oral Suspension
19050835,1,clobazam 20 MG Oral Tablet
19065475,1,coenzyme Q10 200 MG Oral Capsule
19040182,1,Potassium Chloride 8 MEQ Extended Release Oral Tablet [Slow-K]
19133313,1,1.2 ML Plerixafor 20 MG/ML Injection [Mozobil]
40162566,1,Acetaminophen 21.7 MG/ML / Hydrocodone Bitartrate 0.67 MG/ML Oral Solution
19121806,1,Sumatriptan 5 MG/ACTUAT Nasal Spray [Imitrex]
19122549,1,potassium citrate 10 MEQ Extended Release Oral Tablet [Urocit-K]
19102200,1,Cyclosporine 0.5 MG/ML Ophthalmic Suspension [Restasis]
40169879,1,10 ML Morphine Sulfate 0.5 MG/ML Injection [Duramorph]
40173873,1,Pyridostigmine Bromide 12 MG/ML Oral Solution [Mestinon]
40174391,1,imiquimod 37.5 MG/ML Topical Cream
40164195,1,Chlorpheniramine 0.8 MG/ML / Hydrocodone Bitartrate 1 MG/ML Extended Release Suspension
40165642,1,pitavastatin 2 MG Oral Tablet
42873430,1,lorcaserin hydrochloride 10 MG Oral Tablet
43012442,1,24 HR oxcarbazepine 600 MG Extended Release Oral Tablet
40228364,1,Ethinyl Estradiol 0.01 MG / norethindrone acetate 1 MG Oral Tablet
19126340,1,Cefixime 40 MG/ML Oral Suspension [Suprax]
19127608,1,Penicillin G Potassium 100000 UNT/ML Injectable Solution
19128780,1,prednisolone 3 MG/ML Oral Solution [Prelone]
19112600,1,Cinnamon Bark 500 MG Oral Capsule
40164692,1,Hydrocodone Bitartrate 10 MG / Ibuprofen 200 MG Oral Tablet
40163906,1,24 HR Alfuzosin hydrochloride 10 MG Extended Release Oral Tablet [UroXatral]
40173920,1,"sennosides, USP 1650 MG Oral Granules"
40223169,1,Acebutolol Hydrochloride 200 MG Oral Capsule
42902245,1,{5 (Ethinyl Estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.03 MG / norethindrone acetate 1 MG Oral Tablet) / 9 (Ethinyl Estradiol 0.035 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tab
42902913,1,Budesonide 0.032 MG/ACTUAT Nasal Inhaler
40239181,1,Famotidine 26.6 MG / Ibuprofen 800 MG Oral Tablet
40239617,1,Acetaminophen 325 MG / Chlorpheniramine Maleate 2 MG Oral Tablet
40236691,1,Acetaminophen 500 MG / Diphenhydramine Hydrochloride 25 MG Oral Tablet
1154201,1,montelukast 4 MG Oral Granules
722454,1,0.5 ML Interferon beta-1a 0.06 MG/ML Prefilled Syringe [Avonex]
974227,1,Hydrochlorothiazide 50 MG / Spironolactone 50 MG Oral Tablet
991876,1,Loperamide
719378,1,Amphetamine aspartate 7.5 MG / Amphetamine Sulfate 7.5 MG / Dextroamphetamine saccharate 7.5 MG / Dextroamphetamine Sulfate 7.5 MG Oral Tablet [Adderall]
1319975,1,24 HR Nisoldipine 25.5 MG Extended Release Oral Tablet
1309126,1,Minoxidil 50 MG/ML Topical Foam
