drug_concept_id,personCnt,concept_name
19076042,10,Cyclopentolate 20 MG/ML Ophthalmic Solution
19076444,10,Didanosine 150 MG Chewable Tablet
1312009,10,dehydroepiandrosterone 25 MG Oral Tablet
930916,10,Diphenoxylate
19017748,10,febuxostat 80 MG Oral Tablet [Uloric]
42901645,10,24 HR Methylphenidate Hydrochloride 5 MG/ML Extended Release Suspension
735340,10,Phentermine
19011034,10,Citrate
1708750,10,20 ACTUAT Zanamivir 5 MG/ACTUAT Dry Powder Inhaler
19004818,10,Phenelzine 15 MG Oral Tablet [Nardil]
19077057,10,estradiol valerate 20 MG/ML Injectable Solution
40226977,10,Lidocaine Hydrochloride 0.025 MG/MG Topical Gel
40225716,10,resveratrol
40178986,10,Chloroprocaine hydrochloride 20 MG/ML Injectable Solution
40224110,10,24 HR dexmethylphenidate hydrochloride 40 MG Extended Release Oral Capsule
40169930,10,Morphine Sulfate 15 MG Oral Tablet [MSIR]
46234437,10,ivabradine
703091,10,Mesoridazine 10 MG Oral Tablet
730548,10,Bromocriptine
19028770,10,Calcium Carbonate 550 MG / Magnesium Hydroxide 125 MG Oral Capsule
19101719,10,prednisolone 20 MG/ML Injectable Solution
45892522,10,2500 MG Testosterone 0.01 MG/MG Topical Gel [Androgel]
19129510,10,{7 (Niacin 375 MG Extended Release Oral Tablet [Niaspan]) / 7 (Niacin 500 MG Extended Release Oral Tablet [Niaspan]) / 7 (Niacin 750 MG Extended Release Oral Tablet [Niaspan]) } Pack [Niaspan Starter Pack]
40165016,10,Meperidine Hydrochloride 50 MG Oral Tablet [Demerol]
19003290,10,Ranitidine 25 MG/ML Injectable Solution [Zantac]
40172649,10,pregabalin 20 MG/ML Oral Solution
1327261,10,Treprostinil 1 MG/ML Injectable Solution [Remodulin]
1703607,10,famciclovir 125 MG Oral Tablet
42800814,10,Guaifenesin 400 MG / Pseudoephedrine Hydrochloride 60 MG Oral Tablet
19074908,10,Cefotetan 500 MG/ML Injectable Solution
916773,10,Lindane 10 MG/ML Topical Cream
1586834,10,"synthetic conjugated estrogens, B 0.625 MG Oral Tablet"
1728610,10,penicillin G benzathine 600000 UNT/ML Injectable Suspension [Bicillin L-A]
19040221,10,Pralidoxime chloride 1000 MG Injection [Protopam]
19132273,10,"Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain 0.05 MG/ML Injectable Solution"
1237058,10,Theophylline 300 MG Oral Tablet
19019340,10,Mestranol 0.05 MG / Norethindrone 1 MG Oral Tablet
716992,10,Desipramine 25 MG Oral Tablet
964438,10,Salicylic Acid 120 MG/ML Topical Solution
1300785,10,Polysaccharide iron complex 391 MG Oral Capsule
1595801,10,Ferrous fumarate 200 MG Oral Tablet
40177240,10,12 HR Oxymorphone Hydrochloride 15 MG Extended Release Oral Tablet
19124394,10,dasatinib 70 MG Oral Tablet
40236169,10,Ethinyl Estradiol 0.005 MG / norethindrone acetate 1 MG Oral Tablet
1036252,10,Sulfacetamide
1501460,10,thyroid (USP) 240 MG Oral Tablet
19006232,10,gabapentin 300 MG Oral Capsule [Neurontin]
19115239,10,Trimethoprim 10 MG/ML Oral Solution
19125104,10,Salicylic Acid 60 MG/ML Medicated Shampoo
957920,10,Psyllium 500 MG/ML Oral Solution
769936,10,Sodium Oxybate 500 MG/ML Oral Solution
745825,10,Pimozide 1 MG Oral Tablet [Orap]
40221877,10,24 HR Bupropion hydrobromide 174 MG Extended Release Oral Tablet
42799080,10,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 0.667 MG/ML / Pseudoephedrine Hydrochloride 2 MG/ML Oral Solution
19070019,10,Sodium Tetradecyl Sulfate 30 MG/ML Injectable Solution [Sotradecol]
1742432,10,tigecycline
40227571,10,12 HR Clonidine Hydrochloride 0.2 MG Extended Release Oral Tablet
42800580,10,Chlorpheniramine Maleate 0.2 MG/ML / Ibuprofen 20 MG/ML / Pseudoephedrine Hydrochloride 3 MG/ML Oral Suspension
19007458,10,Tamoxifen 10 MG Oral Tablet [Nolvadex]
990678,10,Chlordiazepoxide
991382,10,Amiloride
926487,10,Pancreatin
19051927,10,Magnesium lactate 84 MG Extended Release Oral Tablet
19069024,10,Sodium Fluoride 0.55 MG Chewable Tablet
19102533,10,Acetaminophen 500 MG / Caffeine 65 MG Disintegrating Oral Tablet
19112808,10,phenol 29 MG Oral Lozenge
40226823,10,Epinephrine 0.005 MG/ML / Lidocaine Hydrochloride 20 MG/ML Injectable Solution
757627,10,Galantamine
968984,10,Calcium Chloride 0.0014 MEQ/ML / Glucose 50 MG/ML / Potassium Chloride 0.024 MEQ/ML / Sodium Chloride 0.103 MEQ/ML / Sodium Lactate 0.028 MEQ/ML Injectable Solution
19019080,10,Levodopa 250 MG Oral Tablet
40161651,10,darunavir 150 MG Oral Tablet
42708092,10,ivacaftor 150 MG Oral Tablet
42708185,10,Ascorbic Acid 35 MG/ML / Cholecalciferol 400 UNT/ML / ferrous sulfate 10 MG/ML / retinyl palmitate 1500 UNT/ML / Sodium Fluoride 0.55 MG/ML Oral Solution
40223084,10,Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML / Pseudoephedrine Hydrochloride 4.5 MG/ML Oral Solution
40175534,10,Amylases 61000 UNT / Endopeptidases 37000 UNT / Lipase 21000 UNT Delayed Release Oral Capsule
1327256,10,Treprostinil
19028126,10,Magnesium Hydroxide 325 MG Chewable Tablet
1194573,10,Chlorpheniramine 0.8 MG/ML / Dextromethorphan 3 MG/ML / Pseudoephedrine 9 MG/ML Oral Solution
917009,10,Benzocaine 0.1 MG/MG Topical Ointment
40244398,10,100 ML Levetiracetam 10 MG/ML Injection
40241726,10,Capsaicin 0.25 MG/ML / Menthol 100 MG/ML / methyl salicylate 300 MG/ML Topical Lotion
40168717,10,Cholecalciferol 5000 UNT/ML Oral Solution
19093949,10,50 ML Magnesium Sulfate 80 MG/ML Injection
40233114,10,{21 (drospirenone 3 MG / Ethinyl Estradiol 0.03 MG / levomefolate calcium 0.451 MG Oral Tablet) / 7 (levomefolate calcium 0.451 MG Oral Tablet) } Pack [Safyral 28 Day]
719311,10,Dextroamphetamine
1738135,10,efavirenz
42801039,10,Molindone Hydrochloride 50 MG Oral Tablet
40076957,10,Propoxyphene 65 MG Oral Capsule [Darvon]
19126041,10,Mineral Oil 0.425 MG/MG / Petrolatum 0.573 MG/MG Ophthalmic Ointment [Refresh PM]
730879,10,Pentobarbital Sodium 3.64 MG/ML Oral Solution
19011093,10,Tenofovir
19077023,10,84 HR Estradiol 0.00208 MG/HR Transdermal Patch [Estraderm]
786443,10,24 HR Rotigotine 0.167 MG/HR Transdermal Patch
996419,10,Finasteride 1 MG Oral Tablet [Propecia]
42707831,10,darunavir 100 MG/ML Oral Suspension
40244022,10,Naloxone Hydrochloride 0.02 MG/ML Injectable Solution
43012510,10,Ascorbic Acid 60 MG / Folic Acid 0.3 MG / Niacin 13.5 MG / Riboflavin 1.2 MG / Sodium Fluoride 1.1 MG / Thiamine 1.05 MG / Vitamin A 2500 UNT / Vitamin B 12 0.0045 MG / Vitamin B6 1.05 MG / Vitamin D 400 UNT / Vitamin E 15 UNT Chewable Tablet
19079140,10,Octreotide 1 MG/ML Injectable Solution
19128733,10,Brompheniramine 0.4 MG/ML / Dextromethorphan 1 MG/ML / Guaifenesin 10 MG/ML / Phenylephrine 1 MG/ML Oral Solution
1362228,10,Reserpine 0.25 MG Oral Tablet
923081,10,Ofloxacin
43532928,10,Afatinib 40 MG Oral Tablet
40163930,10,24 HR Minocycline 115 MG Extended Release Oral Tablet
1708880,10,Minocycline
705181,10,Trihexyphenidyl 5 MG Oral Tablet
40026405,10,Desmopressin 0.01 MG/ACTUAT Nasal Spray [DDAVP Nasal]
40162679,10,Amitriptyline Hydrochloride 10 MG/ML Injectable Solution [Elavil]
40237770,10,Psyllium 8.33 MG/ML Oral Suspension
19122565,10,tipranavir 250 MG Oral Capsule [Aptivus]
40168488,10,24 HR Clonidine Hydrochloride 0.1 MG/ML Extended Release Suspension
19008459,10,crotamiton 100 MG/ML Topical Lotion
40183470,10,factor IX 100 UNT/ML Injectable Solution [Profilnine SD]
42800591,10,Chlorpheniramine Maleate 2 MG / Ibuprofen 200 MG / Pseudoephedrine Hydrochloride 30 MG Oral Tablet
42708090,10,Linagliptin 2.5 MG / Metformin hydrochloride 850 MG Oral Tablet
1380158,10,6 ACTUAT Interferon Alfa-2b 5000000 UNT/ACTUAT Prefilled Syringe [Intron A]
1705677,10,Trimethoprim 200 MG Oral Tablet
19035042,9,Oxycodone 5 MG Oral Tablet [Roxicodone]
19130538,9,Calcium Chloride 0.00014 MEQ/ML / Glucose 1 MG/ML / Magnesium Chloride 0.0000245 MEQ/ML / Sodium Chloride 0.00368 MEQ/ML / Sodium Lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal PD-2/2.5]
40235674,9,Chlorzoxazone 375 MG Oral Tablet
40175567,9,Amylases 17500 UNT / Endopeptidases 10000 UNT / Lipase 4200 UNT Delayed Release Oral Capsule
19131812,9,peginterferon alfa-2b 0.15 MG Injection [Pegintron]
1552351,9,Progesterone 0.04 MG/MG Vaginal Gel
19133693,9,Stannous Fluoride 11 MG/ML Oral Cream
43011898,9,"3 ML heparin sodium, porcine 2 UNT/ML Prefilled Syringe"
1768934,9,Cefaclor 250 MG Chewable Tablet
19025901,9,Ketoconazole 200 MG Oral Tablet [Nizoral]
19018813,9,Benztropine 0.5 MG Oral Tablet
1400533,9,Iron Carbonyl 12 MG/ML Oral Suspension
19128335,9,9 HR Methylphenidate 2.22 MG/HR Transdermal Patch
19006586,9,rufinamide
918680,9,Benzoyl Peroxide 55 MG/ML Topical Cream
1101703,9,homatropine
40166821,9,24 HR Hydrochlorothiazide 12.5 MG / metoprolol succinate 50 MG Extended Release Oral Tablet
42898698,9,Chlorpheniramine Tannate 0.8 MG/ML / Phenylephrine Tannate 4 MG/ML Extended Release Suspension
781153,9,Alprazolam 2 MG Disintegrating Oral Tablet
19076103,9,denileukin diftitox 0.15 MG/ML Injectable Solution
19018933,9,Diflunisal 250 MG Oral Tablet
40244344,9,Erwinia asparaginase 10000 UNT Injection [Erwinaze]
715234,9,Baclofen 2 MG/ML Injectable Solution
19004834,9,Copper Gluconate 2 MG Oral Tablet
40167012,9,Colesevelam hydrochloride 15.6 MG/ML Oral Suspension
905556,9,Metipranolol 3 MG/ML Ophthalmic Solution
978555,9,Indapamide
43013701,9,Levonorgestrel 13.5 MG Drug Implant
19099680,9,Testosterone 20 MG/ML Topical Cream
40224403,9,Pilocarpine Hydrochloride 5 MG/ML Ophthalmic Solution
40240449,9,Amylases 16000 UNT / Endopeptidases 10000 UNT / Lipase 3000 UNT Delayed Release Oral Capsule
1186053,9,24 HR Ketoprofen 200 MG Extended Release Oral Capsule
19019523,9,Penicillamine 125 MG Oral Capsule
19047299,9,Permethrin 10 MG/ML Topical Solution [Nix Cream Rinse]
40162573,9,Acetaminophen 650 MG / Hydrocodone Bitartrate 7.5 MG Oral Tablet
19020597,9,Polysaccharide iron complex 50 MG Oral Tablet
917336,9,Desoximetasone
1517988,9,Niacin 400 MG Extended Release Oral Capsule
19125642,9,30 ML eculizumab 10 MG/ML Injection
40238323,9,Guaifenesin 50 MG/ML / Pseudoephedrine Hydrochloride 7.5 MG/ML Oral Solution
40225721,9,"{14 (Estrogens, Conjugated (USP) 0.625 MG / medroxyprogesterone acetate 5 MG Oral Tablet) / 14 (Estrogens, Conjugated (USP) 0.625 MG Oral Tablet) } Pack [Premphase 28 Day]"
19129403,9,{21 (Ethinyl Estradiol 0.05 MG / Norgestrel 0.5 MG Oral Tablet) } Pack [Ovral 21 Day]
19135523,9,Acetaminophen 500 MG / propoxyphene napsylate 100 MG Oral Tablet
40224315,9,Pilocarpine Hydrochloride 0.04 MG/MG Ophthalmic Gel [Pilopine]
19007003,9,Methylprednisolone 125 MG/ML Injectable Solution
909960,9,alefacept 30 MG/ML Injectable Solution
1760616,9,Quinine
904250,9,Methazolamide
19073877,9,1 ML Baclofen 0.05 MG/ML Injection
42901846,9,perampanel 4 MG Oral Tablet
40163977,9,12 HR Nicardipine hydrochloride 60 MG Extended Release Oral Capsule
40168329,9,ofatumumab 20 MG/ML Injectable Solution
40173411,9,168 HR Buprenorphine 0.02 MG/HR Transdermal Patch
19129039,9,Phenobarbital 6 MG/ML Oral Solution
19102899,9,tadalafil 5 MG Oral Tablet [Cialis]
1797156,9,peginterferon alfa-2b 0.05 MG Injection
1769535,9,Cefadroxil
42709195,9,Benzocaine 200 MG/ML / Cetylpyridinium Chloride 1 MG/ML Mucous Membrane Topical Solution
1524813,9,Oxandrolone 10 MG Oral Tablet
19044893,9,Disulfiram 500 MG Oral Tablet [Antabuse]
904356,9,Methenamine
40235329,9,Acetaminophen 500 MG / Dextromethorphan Hydrobromide 20 MG / Guaifenesin 200 MG / Pseudoephedrine Hydrochloride 60 MG Oral Tablet
42707871,9,Acetaminophen 33.3 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML / Pseudoephedrine Hydrochloride 2 MG/ML Oral Solution
19124390,9,dasatinib 20 MG Oral Tablet
19010129,9,Vitamin K 0.1 MG Oral Tablet
1396376,9,24 HR ferrous sulfate 160 MG / Folic Acid 0.4 MG Extended Release Oral Tablet
1316354,9,Bendroflumethiazide
1195492,9,Etodolac
952541,9,Anthralin 10 MG/ML Topical Cream
19058232,9,Phenylephrine 10 MG Chewable Tablet
1185927,9,Ketoprofen 50 MG Oral Capsule
1168161,9,choline salicylate 440 MG / Magnesium Salicylate 544 MG Oral Tablet
40233299,9,Acetaminophen 500 MG / Diphenhydramine Hydrochloride 50 MG Oral Tablet
40185385,9,Mechlorethamine hydrochloride 10 MG Injection
40244464,9,ruxolitinib
42800817,9,Guaifenesin 150 MG / Pseudoephedrine Hydrochloride 30 MG Oral Capsule
19071336,9,zolmitriptan 2.5 MG Disintegrating Oral Tablet
800935,9,Clozapine 100 MG Disintegrating Oral Tablet [Fazaclo]
1724918,9,Didanosine 125 MG Delayed Release Oral Capsule
1724711,9,Oxacillin 100 MG/ML Injectable Solution
40223196,9,Acetaminophen 325 MG / Caffeine 50 MG / Phenyltoloxamine citrate 20 MG / salicylamide 250 MG Oral Capsule
19127182,9,1 ML Leuprolide 3.75 MG/ML Prefilled Syringe
740560,9,Carbidopa
19038491,9,Fluorometholone 2.5 MG/ML Ophthalmic Suspension [FML Forte Liquifilm]
19002485,9,Salicylic Acid 20 MG/ML Topical Lotion
19077243,9,felbamate 120 MG/ML Oral Suspension
40162691,9,Amitriptyline Hydrochloride 12.5 MG / Chlordiazepoxide 5 MG Oral Tablet
40171415,9,24 HR trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet
40232433,9,Diphenhydramine Hydrochloride 12.5 MG Oral Strip
40225928,9,Bupivacaine Hydrochloride 1 MG/ML / Fentanyl 0.005 MG/ML Injectable Solution
42900359,9,Calcitonin
40223693,9,everolimus 2.5 MG Oral Tablet
40224293,9,Clozapine 150 MG Disintegrating Oral Tablet
1555972,9,Fluoxymesterone 10 MG Oral Tablet [Androxy]
19019009,9,Fluorouracil 10 MG/ML Topical Cream
19075533,9,50 ML Clindamycin 6 MG/ML Injection
43525738,9,Cefixime 100 MG/ML Oral Suspension
1137094,9,12 HR Guaifenesin 1200 MG / Phenylephrine 30 MG Extended Release Oral Tablet
40167849,9,Amlodipine 5 MG / telmisartan 40 MG Oral Tablet
40232602,9,Hyoscyamine Sulfate 0.06 MG / Methenamine 81.6 MG / Methylene blue 10.8 MG / phenyl salicylate 36.2 MG Delayed Release Oral Tablet
19035280,9,Paromomycin 250 MG Oral Capsule [Humatin]
19099692,9,Thalidomide 200 MG Oral Capsule
785649,9,Ketamine
901786,9,Menthol 0.1 MG/MG Topical Gel
40162697,9,Amitriptyline Hydrochloride 150 MG Oral Tablet [Endep]
40092637,9,Vitamin E Topical Oil
40226639,9,hydrocortisone acetate 0.025 MG/MG / Lidocaine Hydrochloride 0.03 MG/MG Rectal Gel
40223450,9,Clozapine 200 MG Disintegrating Oral Tablet
40175318,9,Pamidronate Disodium 3 MG/ML Injectable Solution
44785086,9,simeprevir
1763779,9,Griseofulvin
19080156,9,Methscopolamine 2.5 MG Oral Tablet
19102488,9,Carbidopa 12.5 MG / entacapone 200 MG / Levodopa 50 MG Oral Tablet
19067795,9,prednisolone 1 MG/ML Oral Solution [Pediapred]
1115572,9,Beclomethasone
1152772,9,Cromolyn Sodium 20 MG/ML Oral Solution
1154278,9,Fentanyl 0.1 MG Buccal Tablet
42708824,9,imiquimod 25 MG/ML Topical Cream
19074841,9,12 HR Cefaclor 500 MG Extended Release Oral Tablet
19073274,9,Amylases 30000 UNT / Endopeptidases 30000 UNT / Lipase 8000 UNT Oral Tablet
40232476,9,Dyclonine hydrochloride 3 MG Oral Lozenge
19075985,9,Vitamin B 12 0.025 MG Oral Tablet
40234233,9,ammonium lactate 50 MG/ML / Urea 200 MG/ML Topical Cream
19023364,9,tolcapone 100 MG Oral Tablet
19020852,9,Zinc Gluconate 25 MG Oral Tablet
1154147,9,Fentanyl 0.8 MG Oral Lozenge
917006,9,Benzocaine
40221881,9,24 HR Bupropion hydrobromide 522 MG Extended Release Oral Tablet
40170071,8,Morphine Sulfate 80 MG Extended Release Oral Capsule
42708370,8,Mifepristone 300 MG Oral Tablet
40237542,8,24 HR Nevirapine 400 MG Extended Release Oral Tablet [Viramune]
19016822,8,Saquinavir 200 MG Oral Capsule [Invirase]
1319975,8,24 HR Nisoldipine 25.5 MG Extended Release Oral Tablet
42901849,8,perampanel 6 MG Oral Tablet [FYCOMPA]
40165006,8,1 ML Meperidine Hydrochloride 25 MG/ML Injection
19020319,8,Choline 648 MG Oral Tablet
19018940,8,Dihydrotachysterol 0.2 MG Oral Tablet
19075245,8,Chlorpheniramine 12 MG Extended Release Tablet
1125451,8,pirbuterol 0.2 MG/ACTUAT Inhalant Solution
1398399,8,exemestane
19123384,8,abatacept 250 MG Injection [Orencia]
40169983,8,Morphine Sulfate 3 MG/ML Injectable Solution
44506752,8,riociguat
1237053,8,Theophylline 125 MG Oral Tablet
19028170,8,Isopropyl Alcohol 0.95 ML/ML Otic Solution
1236745,8,Terbutaline 5 MG Oral Tablet
19027498,8,Iodamide 650 MG/ML Injectable Solution
1549023,8,90 DAY Estradiol 0.00417 MG/HR Vaginal Ring
42799092,8,Acetaminophen 325 MG / Dextromethorphan Hydrobromide 10 MG / Pseudoephedrine Hydrochloride 30 MG Oral Capsule
40178990,8,20 ML Chloroprocaine hydrochloride 30 MG/ML Injection
19121933,8,Salsalate 750 MG Oral Tablet
40243802,8,Edrophonium Chloride 10 MG/ML Injectable Solution [Enlon]
40234393,8,Diphenhydramine Hydrochloride 20 MG/ML / Zinc Acetate 1 MG/ML Topical Spray
965328,8,Salicylic Acid 0.02 MG/MG Topical Gel
1308185,8,lycopene
19043051,8,Cholestyramine Resin 4000 MG Powder for Oral Suspension [Questran]
19030198,8,Cisapride 10 MG Oral Tablet [Propulsid]
40226375,8,aliskiren 150 MG / Amlodipine 5 MG Oral Tablet
19132399,8,Amylases 48000 UNT / Endopeptidases 48000 UNT / Lipase 16000 UNT Delayed Release Oral Capsule [Pancrease]
706239,8,9 HR Methylphenidate 1.67 MG/HR Transdermal Patch
19007800,8,Diflunisal 500 MG Oral Tablet [Dolobid]
19077515,8,Follitropin Alfa 300 UNT/ML Injectable Solution
42801035,8,Molindone Hydrochloride 5 MG Oral Tablet
19080127,8,Loxapine 50 MG Oral Capsule
19007513,8,Metyrapone 250 MG Oral Tablet
700324,8,Thioridazine 200 MG Oral Tablet
1315865,8,fondaparinux
1133201,8,Buprenorphine
969006,8,Hexylresorcinol 2.4 MG Oral Lozenge
40232529,8,Hyoscyamine Sulfate 0.125 MG/ML Oral Solution
19079493,8,Scopolamine 2.5 MG/ML Ophthalmic Solution
1317967,8,aliskiren
953150,8,Famotidine 2 MG/ML Injectable Solution
42901667,8,10 ML Morphine Sulfate 0.5 MG/ML Prefilled Syringe
40167846,8,Amlodipine 10 MG / telmisartan 80 MG Oral Tablet
40229089,8,Acetaminophen 325 MG / Chlorpheniramine Maleate 2 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet
19124360,8,aripiprazole 15 MG Disintegrating Oral Tablet
904507,8,120 ACTUAT Triamcinolone Acetonide 0.05 MG/ACTUAT Nasal Inhaler
740280,8,Carbamazepine 200 MG Chewable Tablet
1578205,8,somatrem 5 MG/ML Injectable Solution
19023528,8,tirofiban 0.25 MG/ML Injectable Solution
755855,8,Fluoxetine 25 MG / olanzapine 3 MG Oral Capsule
40239668,8,belatacept 25 MG/ML Injectable Solution [Nulojix]
40241331,8,rivaroxaban
1112923,8,Aspirin 300 MG Oral Tablet
19072158,8,Acetaminophen 160 MG Oral Capsule
42708684,8,"Docusate Sodium 65 MG / sennosides, USP 10 MG Oral Tablet"
40240334,8,Dextromethorphan Hydrobromide 10 MG / Guaifenesin 200 MG / Pseudoephedrine Hydrochloride 30 MG Oral Tablet
40237576,8,Acetaminophen 500 MG / Chlorpheniramine Maleate 2 MG / Dextromethorphan Hydrobromide 15 MG Oral Tablet
19131954,8,Baclofen 2 MG/ML Injectable Solution [Lioresal]
1342348,8,Toremifene 60 MG Oral Tablet
1153664,8,Propoxyphene
40224604,8,Sulfacetamide Sodium 100 MG/ML / Sulfur 50 MG/ML Topical Cream
43011844,8,"heparin sodium, porcine 30 UNT/ML Injectable Solution"
1728550,8,penicillin G benzathine 300000 UNT/ML / penicillin G procaine 300000 UNT/ML Injectable Suspension
19027424,8,"ergoloid mesylates, USP 0.5 MG Sublingual Tablet"
19037486,8,Digitoxin 0.1 MG Oral Tablet [Crystodigin]
40086489,8,Valproic Acid 125 MG Enteric Coated Capsule
40229726,8,Camphor 0.09 MG/MG / Menthol 0.013 MG/MG Topical Ointment
19076179,8,Dextran 70 60 MG/ML Injectable Solution
40175571,8,Amylases 43800 UNT / Endopeptidases 25000 UNT / Lipase 10500 UNT Delayed Release Oral Capsule
19028031,8,Allantoin 0.01 MG/MG / Camphor 0.005 MG/MG / phenol 0.005 MG/MG Topical Ointment
19078667,8,interferon alfacon-1 0.03 MG/ML Injectable Solution
1777417,8,Rifabutin
42708617,8,Amylases 78300 UNT / Endopeptidases 78300 UNT / Lipase 20900 UNT Oral Tablet
42874220,8,cobicistat
939881,8,Capsaicin
1517983,8,Niacin 125 MG Extended Release Oral Capsule
19019158,8,Methylprednisolone 24 MG Oral Tablet
19073524,8,apraclonidine 10 MG/ML Ophthalmic Solution
43011849,8,"heparin sodium, porcine 50 UNT/ML Injectable Solution"
40231808,8,12 HR Oxycodone Hydrochloride 160 MG Extended Release Oral Tablet
40233237,8,12 HR Chlorpheniramine Maleate 8 MG / Phenylephrine Hydrochloride 20 MG Extended Release Oral Tablet
964723,8,Salicylic Acid 0.15 MG/MG Transdermal Patch
976576,8,potassium citrate 0.333 MEQ/ML / Potassium gluconate 1 MEQ/ML Oral Solution
1584959,8,Somatropin 0.8 MG/ML Injectable Solution
19077127,8,estropipate 0.75 MG Oral Tablet
19057122,8,"Estrogens, Esterified (USP) 0.625 MG / Methyltestosterone 1.25 MG Oral Tablet"
40163932,8,24 HR Minocycline 65 MG Extended Release Oral Tablet
19124325,8,Aspirin 325 MG / Oxycodone Hydrochloride 4.5 MG / oxycodone terephthalate 0.38 MG Oral Tablet
19127533,8,Acetaminophen 80 MG Chewable Tablet [Tylenol]
42801243,8,coenzyme Q10 0.56 MG/ML Oral Solution
19023485,8,Papain 1100 UNT/MG / Urea 0.1 MG/MG Topical Ointment
1717481,8,Ampicillin 25 MG/ML Oral Suspension
1548968,8,Estradiol 1.53 MG/ACTUAT Topical Spray
19021048,8,"Lente Insulin, Beef-Pork 100 UNT/ML Injectable Suspension"
19126722,8,Bilberry extract 40 MG / Evening primrose oil 500 MG / Linseed Oil 1000 MG Oral Capsule
43013285,8,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 0.667 MG/ML / Guaifenesin 13.3 MG/ML / Phenylephrine Hydrochloride 0.333 MG/ML Oral Solution
19017068,8,tirofiban 0.05 MG/ML Injectable Solution [Aggrastat]
42708921,8,FLUOROMETHOLONE ACETATE 1 MG/ML Ophthalmic Suspension [Flarex]
43560714,8,brimonidine 0.0033 MG/MG Topical Gel
42708120,8,Tenofovir disoproxil fumarate 0.04 MG/MG Oral Powder
43013924,8,alogliptin 25 MG Oral Tablet
19066083,8,Benzoyl Peroxide 0.03 MG/MG Topical Gel
40173893,8,Ropivacaine hydrochloride 1 MG/ML Injectable Solution
42709290,8,24 HR Rotigotine 0.333 MG/HR Transdermal Patch
745466,8,Valproate
1724700,8,Foscarnet
19029405,8,Desipramine 50 MG Oral Tablet [Norpramin]
19077088,8,"Estrogens, Conjugated (USP) 25 MG Injection"
19077302,8,Ferrous fumarate 250 MG / Folic Acid 1 MG Oral Tablet
42873596,8,24 HR Phentermine 7.5 MG / topiramate 46 MG Extended Release Oral Capsule
45774673,8,vedolizumab 300 MG Injection [Entyvio]
700495,8,Thiothixene 20 MG Oral Capsule
703253,8,24 HR paliperidone 9 MG Extended Release Oral Tablet [Invega]
955663,8,Fluorouracil 5 MG/ML Topical Cream
990703,8,Chlordiazepoxide 25 MG Oral Capsule
1314577,8,nebivolol
1136422,8,levocetirizine
19024692,8,Bioflavonoids 500 MG Oral Capsule
19018879,8,clocortolone 1 MG/ML Topical Cream
19132874,8,Carbidopa 31.25 MG / entacapone 200 MG / Levodopa 125 MG Oral Tablet
40162287,8,Delavirdine Mesylate 100 MG Oral Tablet
19027496,8,Interferon Alfa-2b 6000000 UNT/ML Injectable Solution
749933,8,Aspirin 325 MG / Carisoprodol 200 MG Oral Tablet
42873662,8,12 HR Dexbrompheniramine maleate 6 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet
19130462,8,24 HR ropinirole 8 MG Extended Release Oral Tablet
1141113,8,carbinoxamine 0.8 MG/ML / Pseudoephedrine 12 MG/ML Oral Solution [Rondec]
19099836,8,24 HR Nisoldipine 40 MG Extended Release Oral Tablet
19084215,8,Human Secretin 0.016 MG Injection [Chirhostim]
19076144,8,Dexamethasone 1 MG/ML / Neomycin 3.5 MG/ML Ophthalmic Solution
44818373,8,potassium bicarbonate 25 MEQ Effervescent Oral Tablet [K-Vescent]
42901968,8,Acetaminophen 32 MG/ML / Chlorpheniramine Maleate 0.2 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / Phenylephrine Hydrochloride 0.5 MG/ML Oral Solution
19048279,8,iloperidone 1 MG Oral Tablet
40241959,8,chloroquine phosphate 500 MG Oral Tablet [Aralen Phosphate]
40028871,8,Cyproheptadine 0.4 MG/ML Syrup [Periactin]
19114506,8,Citric Acid 128 MG/ML / sodium citrate 98 MG/ML Oral Solution
19034953,8,Metipranolol 3 MG/ML Ophthalmic Solution [OptiPranolol]
1885204,8,NULL
19028769,8,Calcium Carbonate 700 MG / Magnesium Hydroxide 300 MG Chewable Tablet
19046654,8,Piracetam
19002873,8,panitumumab 20 MG/ML Injectable Solution [Vectibix]
1840239,8,NULL
40171470,8,24 HR Nitroglycerin 0.8 MG/HR Transdermal Patch
40221557,7,Codeine Phosphate 9 MG / Guaifenesin 200 MG Oral Capsule
19125747,7,temozolomide 180 MG Oral Capsule
42708056,7,60 ACTUAT ciclesonide 0.037 MG/ACTUAT Nasal Inhaler
40222495,7,iron succinyl milk protein complex 53.3 MG/ML Oral Solution
1836948,7,Tetracycline
19012350,7,eltrombopag 50 MG Oral Tablet
1718056,7,Caspofungin acetate 70 MG Injection
19074905,7,Cefotaxime 500 MG Injection
